Country, NY.GDP.MKTP.CD, NE.DAB.DEFL.ZS, TG.VAL.TOTL.GD.ZS, DT.ODA.ODAT.CD, MS.MIL.MPRT.KD, NE.CON.PETC.CN, AG.LND.AGRI.K2, EN.ATM.CO2E.GF.KT, DC.DAC.BELL.CD, NY.GNP.MKTP.KD, NE.RSB.GNFS.KN, NY.GDP.MKTP.KD.ZG, SP.DYN.LE00.FE.IN, EG.IMP.CONS.ZS, SP.POP.DPND, NE.CON.PETC.KD, EN.CO2.BLDG.ZS, NE.RSB.GNFS.ZS, AG.LND.CROP.ZS, TX.VAL.MRCH.R3.ZS, NE.EXP.GNFS.KD, SP.POP.TOTL.FE.ZS, NY.GDP.DISC.KN, TM.VAL.MRCH.WL.CD, SP.DYN.AMRT.FE, DC.DAC.KORL.CD, NE.IMP.GNFS.CD, EN.ATM.CO2E.KT, TM.VAL.MRCH.R5.ZS, EG.USE.CRNW.ZS, DT.ODA.ALLD.CD, SH.STA.MMRT.NE, SP.URB.TOTL.IN.ZS, NY.GDP.PCAP.CN, EN.POP.DNST, NY.GDP.FCST.CN, NY.GDP.FCST.CD, EG.USE.COMM.CL.ZS, FR.INR.LNDP, TM.VAL.MRCH.HI.ZS, PA.NUS.FCRF, NE.GDI.FPRV.CN, AG.LND.ARBL.HA.PC, NE.CON.GOVT.KD, NY.GNS.ICTR.GN.ZS, TM.VAL.MRCH.RS.ZS, DC.DAC.PRTL.CD, NE.DAB.TOTL.KD, NY.GDS.TOTL.ZS, NE.GDI.STKB.KN, NY.GDS.TOTL.CD, AG.LND.TOTL.K2, NV.SRV.TETC.ZS, NY.TTF.GNFS.KN, NE.CON.GOVT.KN, NY.GDP.PCAP.KN, DC.DAC.FRAL.CD, SP.URB.TOTL, IP.PAT.NRES, TX.VAL.MRCH.RS.ZS, NY.GDY.TOTL.KD, DT.ODA.ODAT.GN.ZS, SH.DTH.MORT, DC.DAC.DEUL.CD, EN.ATM.CO2E.KD.GD, EN.ATM.CO2E.PC, NE.GDI.TOTL.KD, TM.VAL.MRCH.R3.ZS, SP.DYN.IMRT.IN, NV.SRV.TETC.CD, DC.DAC.NORL.CD, TX.VAL.MRCH.WR.ZS, EN.ATM.CO2E.GF.ZS, TX.VAL.MRCH.OR.ZS, DT.ODA.ODAT.KD, NE.CON.TOTL.CN, SP.DYN.LE00.MA.IN, EN.ATM.CO2E.SF.ZS, NE.GDI.STKB.CD, NV.IND.MANF.CD, NY.TRF.NCTR.CN, IP.TMK.RESD, NE.IMP.GNFS.CN, NE.EXP.GNFS.ZS, NV.IND.TOTL.ZS, AG.LND.AGRI.ZS, DC.DAC.TOTL.CD, TM.VAL.MRCH.WR.ZS, NE.EXP.GNFS.KD.ZG, SP.DYN.LE00.IN, NY.GNP.MKTP.CD, NV.AGR.TOTL.ZS, DC.DAC.ITAL.CD, DC.DAC.CANL.CD, EG.ELC.NUCL.ZS, NY.GDP.PCAP.KD.ZG, TX.VAL.MRCH.R5.ZS, NV.IND.TOTL.CN, TX.VAL.MRCH.R1.ZS, NY.GNP.PCAP.KN, NE.DAB.TOTL.KN, NE.EXP.GNFS.CN, NE.CON.TETC.CN, NY.GNS.ICTR.CN, NE.GDI.TOTL.ZS, NY.ADJ.ICTR.GN.ZS, EN.CO2.TRAN.ZS, NY.GDP.PCAP.KD, FR.INR.DPST, NV.SRV.TETC.KD, IP.PAT.RESD, NV.AGR.TOTL.CN, NY.GDP.MKTP.CN, NY.GDP.MKTP.KN, NE.GDI.STKB.CN, NE.CON.TETC.CD, EN.CO2.ETOT.ZS, TX.VAL.MRCH.HI.ZS, NV.SRV.TETC.KN, TM.VAL.MRCH.CD.WT, TX.VAL.MRCH.AL.ZS, SP.POP.GROW, NY.GDS.TOTL.KN, NY.TRF.NCTR.CD, EG.ELC.FOSL.ZS, DC.DAC.NLDL.CD, NV.IND.MANF.KD.ZG, NE.CON.TETC.KN, FI.RES.XGLD.CD, NE.EXP.GNFS.CD, NY.GDS.TOTL.CN, SP.POP.DPND.YG, SH.DYN.MORT, EN.CO2.MANF.ZS, FR.INR.LEND, FP.WPI.TOTL, EN.URB.LCTY, NV.IND.TOTL.KD, NE.CON.TETC.KD, SP.DYN.CBRT.IN, NY.GDP.DEFL.KD.ZG, EG.ELC.RNWX.KH, NE.CON.PETC.CD, NY.GSR.NFCY.CD, NY.GDP.MKTP.KD, EN.URB.LCTY.UR.ZS, TX.VAL.MRCH.WL.CD, EN.ATM.CO2E.LF.KT, FR.INR.RINR, EG.ELC.HYRO.ZS, EN.CO2.OTHX.ZS, TM.VAL.MRCH.R4.ZS, NE.CON.GOVT.CN, NY.GNP.PCAP.KD.ZG, AG.LND.CREL.HA, AG.AGR.TRAC.NO, EG.ELC.LOSS.ZS, NV.IND.TOTL.KN, NY.GDP.DEFL.ZS, NY.GDP.FCST.KD, EN.URB.MCTY.TL.ZS, AG.LND.ARBL.ZS, BN.TRF.CURR.CD, MS.MIL.XPRT.KD, NE.GDI.TOTL.KN, DT.ODA.ODAT.PC.ZS, EG.ELC.RNWX.ZS, NE.CON.GOVT.KD.ZG, NE.CON.PETC.ZS, NE.CON.PRVT.KD, NY.TRF.NCTR.KN, SP.POP.TOTL, SP.RUR.TOTL, NE.CON.PETC.KN, NE.CON.PRVT.PC.KD, NE.CON.PRVT.CN, IP.TMK.TOTL, SP.POP.65UP.TO.ZS, NY.EXP.CAPM.KN, NE.CON.PRVT.CD, NY.TAX.NIND.CN, SP.URB.GROW, NE.CON.PRVT.PC.KD.ZG, AG.LND.ARBL.HA, NE.CON.GOVT.ZS, TM.VAL.MRCH.R1.ZS, TM.VAL.MRCH.OR.ZS, FP.CPI.TOTL, DC.DAC.JPNL.CD, EN.URB.MCTY, NV.IND.MANF.ZS, NE.CON.PRVT.KN, NE.GDI.FTOT.KD, BX.PEF.TOTL.CD.WD, NY.GSR.NFCY.KN, NE.GDI.TOTL.KD.ZG, NE.DAB.TOTL.ZS, EG.ELC.COAL.ZS, NV.AGR.TOTL.KN, NV.SRV.TETC.CN, NY.GNS.ICTR.CD, NE.RSB.GNFS.CD, DC.DAC.AUTL.CD, AG.PRD.FOOD.XD, DT.ODA.ALLD.KD, SP.POP.0014.TO.ZS, NE.CON.TOTL.KN, FR.INR.RISK, TX.VAL.MRCH.CD.WT, AG.SRF.TOTL.K2, TM.VAL.MRCH.AL.ZS, NE.CON.GOVT.CD, SP.DYN.TO65.FE.ZS, SP.POP.DPND.OL, SH.MED.PHYS.ZS, NY.GNP.PCAP.CN, NE.IMP.GNFS.ZS, NY.GNP.MKTP.KN, EG.ELC.NGAS.ZS, NV.AGR.TOTL.KD, TM.VAL.MRCH.R6.ZS, SP.DYN.CDRT.IN, PA.NUS.ATLS, NE.GDI.FTOT.KD.ZG, NE.DAB.TOTL.CN, NE.GDI.FTOT.CN, SH.DTH.IMRT, AG.PRD.CROP.XD, SP.ADO.TFRT, NE.CON.TETC.ZS, NE.GDI.FTOT.ZS, NE.CON.TETC.KD.ZG, NV.IND.MANF.KD, SP.POP.1564.TO.ZS, SP.DYN.AMRT.MA, SP.DYN.TFRT.IN, AG.PRD.LVSK.XD, EG.ELC.PETR.ZS, EG.USE.COMM.FO.ZS, NE.CON.TOTL.KD, NE.IMP.GNFS.KD.ZG, EN.ATM.CO2E.EG.ZS, NY.GNP.MKTP.CN, DC.DAC.SWEL.CD, NY.GDP.DISC.CN, NY.GNP.MKTP.KD.ZG, EG.USE.ELEC.KH.PC, NE.DAB.TOTL.CD, SP.RUR.TOTL.ZS, NY.TAX.NIND.CD, SH.MED.BEDS.ZS, NY.GDY.TOTL.KN, AG.PRD.CREL.MT, NV.AGR.TOTL.KD.ZG, NV.IND.TOTL.KD.ZG, DC.DAC.GBRL.CD, FP.CPI.TOTL.ZG, NY.GNP.PCAP.KD, NY.GSR.NFCY.CN, NE.GDI.FTOT.CD, NY.GDP.PCAP.CD, TX.VAL.MRCH.R6.ZS, EN.ATM.CO2E.LF.ZS, NV.IND.TOTL.CD, DC.DAC.USAL.CD, NE.EXP.GNFS.KN, NV.SRV.TETC.KD.ZG, NE.GDI.TOTL.CN, NE.CON.TOTL.CD, NV.AGR.TOTL.CD, AG.YLD.CREL.KG, NE.IMP.GNFS.KN, NE.TRD.GNFS.ZS, SP.DYN.TO65.MA.ZS, SP.RUR.TOTL.ZG, NE.GDI.FTOT.KN, NE.IMP.GNFS.KD, DT.ODA.ODAT.GI.ZS, DC.DAC.CECL.CD, EG.USE.PCAP.KG.OE, DC.DAC.DNKL.CD, EN.ATM.CO2E.SF.KT, TX.VAL.MRCH.R4.ZS, NY.TAX.NIND.KN, AG.LND.TRAC.ZS, NY.GDP.FCST.KN, NE.CON.PETC.KD.ZG, NY.GNS.ICTR.ZS, NE.RSB.GNFS.CN, NV.IND.MANF.CN, NE.GDI.TOTL.CD, DC.DAC.CHEL.CD, IP.TMK.NRES, NE.CON.PRVT.KD.ZG, FI.RES.TOTL.CD, NV.IND.MANF.KN, NE.GDI.FPRV.ZS
EAP,70255038532.5636,,13.7848520611604,485030000.0,2227000000.0,,5695265.0,,0.0,,,-12.6003397077824,47.958644525029605,,79.21576003648141,,,0.310871819264739,1.1455960153182099,0.117437434194541,,49.0319255925866,,3158200000.0,350.72653016974095,0.0,5604224988.79359,624031.797082772,2.7800645937559403,,485030000.0,,17.390940911178998,,56.237468555008896,,,,,81.14115635488571,,,0.17714543041259803,,,11.5572161357735,1640000.0,,21.1520431285042,,11951382202.6962,15928610.0,33.4131010609595,,,,27000000.0,155785386.0,,6.0541022110634195,,0.703414854425047,,140000.0,4.72379377370584,0.696631449829682,,0.28813881324805296,,23780008416.0098,0.0,10.8042439458978,1.28871614235394,5.843524742852511,3942570000.0,,44.116341676893704,88.1179399975707,,18003002591.1882,,,,8.22278828470346,29.4361878187783,35.7549403243598,478980000.0,3.2201887150908703,,45.98732426589021,68953619183.4406,37.15071103001021,490000.0,3080000.0,,-12.5312337686957,3.5595691261035096,,10.8042439458978,,,,,,20.8411713092395,,,147.47287523586598,,52596486336.0648,,,,,,58303656329.8674,,77.2981291001863,,5855641966.301889,1.87089981371993,-0.07900641802118,,,,25900000.0,,,,5226866569.117929,,72.5626021115976,,,,,,29959978188.0103,,24.596962667838696,,,45790658383.9579,,132103945891.18901,12.1952714420645,2469400000.0,63186.8883128997,,,,1.17788613767336,,,125382347.0,89817.0,,,,,,9.96137132123516,,35000000.0,,0.5414582296774739,,,65.0275241431627,,,895784704.0,739999318.0,,,,,3.64440254222602,,48615095635.3824,,2.71622200722025,,,13.7754556430528,3.2201887150908703,4.08143879424989,,69350000.0,,25.8822938988,,,,,,,,,,,,0.0,15.7531637495216,3942570000.0,40.517544280688796,,,5496467689.0737705,16270280.0,1.84598822113862,9188015653.08712,39.188989867344496,6.526736332469491,,,7.91191646543872,,,64935008197.0978,1.14938889240707,14.545406670201302,,,,,,19.458407422199198,74.162764785498,,18.2298900079228,,,55.8380531770852,485.94080883100503,5.917593622148599,6.97903043099354,,,,,,,0.0,,,,72492075575.0522,82.609059088821,,,,161517152.0,1.8786691357670802,-22.169123888034896,19570000.0,,,,13770308677.7738,78.42848646426951,0.9030533732890579,9.702417101906962,20398222709.1186,330000000.0,,-12.0253910681513,,,26063315068.4663,1288.19728784077,,16.1347047501422,30.1207845042025,-0.6481861963725071,,,3.31060872562056,1740000.0,,60000.0,547572.148450242,1.34040657649631,,5.66059853595974,,,,,,14650779968.2393,10000.0,,,,,
ERI,,,,,,,,,,,,,39.725,,90.3018851980659,,,,,,,50.5490540811505,,,553.163,,,,,,,,10.059,,14.2702673267327,,,,,,2.48685902355506,,,,,,,,,,,101000.0,,,,,,144980.0,,,,,,,,,,,,,,,,,,,35.574,,,,,,,,,,,,,37.5988780487805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36352531256529,,,,,,,,,,85.9552876121969,,,,,130858.0,,,47.976,,,,,,90.2593461167058,,,,,,,,,,,,,,,,,,,,,,,,,,1441297.0,1296317.0,,,,,2.28405387647376,,,,5.473343538576651,,,,,,,,,,,,,,,,,,,,,,,,45.1678592267936,,,,117600.0,,,25.02375,4.34659758586907,,,,,,,,25.034,,,,,,,118.9664,,,,,52.5480868967326,634.627,6.868,,,,,,,,,,,,,89.941,,,,,,,,,,,,,,,,,,,,,,,,,17.20203,2.02166086498459,,,,,,,,,,,,,,,,,,,,,,
QAT,,,,,,,510.0,0.0,,,,,64.013,,77.8589734709427,,,,,,,42.64433842858529,,,161.918,,,161.348,,,,,85.693,,4.42334194659776,,,,,,,,0.0194723006523221,,,,,,,,,11610.0,,,,,,44008.0,,,,,,,,3.14181676565086,,,,,,,0.0,,,,60.02,0.0,,,,,,,,4.39276485788114,,,,61.9678048780488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000000.0,,8.206175037840449,,,,,,,,,,73.1107570824964,,,,,33091.0,,,41.796,,,,,,75.19314670059991,,161.348,,,,,,,0.0,6.0,,,,,,0.0861326442721792,,,,,,,,,,51355.0,7347.0,,,,,2.6696524194333597,,,,8.69535379391655,,1000.0,,,,,,,,,,,,,,,,,,,,10.95,,41.106026677051894,,,122000000.0,11610.0,,,67.11967,4.748216388446349,,,,,,,,8.769,,,,,,8.73,91.35,,,,,56.224320903514794,221.083,6.973,12.31,,,,,,,,,,,,14.307,,,,0.0,,,,,,,,,,100.0,,,,,,,,,,,59.48179,5.3250894694331,,,,,,,0.0,,,60.0,,,,,,,,,,,,
LDC,,,29.228863111384698,505020000.0,134000000.0,,7297090.0,,70500000.0,,,,41.9234937428547,,84.5740886684552,,,,0.321850492457057,0.0195093792008638,,50.145389102756994,,1463617000.0,409.36879424245103,,,23051.173505774703,5.10584394687955,,505020000.0,,9.86225911277725,,12.1684913007707,,,,,74.32053604187429,,,0.471196979964125,,,21.6195220470929,30520000.0,,,,,20276394.0,,,,,,24333459.0,,16.949240871347698,,,,16810000.0,,0.0934255325433107,,0.00833551400400515,,,,7.9769308272244,0.16200891049007698,6.5075805964525,4245980000.0,,39.5745317600274,20.0688537869583,,,,,,,,36.1682651649826,464110000.0,2.86427391865495,,40.7090889008338,,,18520000.0,1150000.0,,,8.09772862720783,,4.66354338431606,,,,,,,,,,,,,,,,,,,68.5662477049754,,3403592881.10497,3.12738021107545,2.34796695076534,,,,,,,,,,79.148556308735,,,,,,,,47.9944615690559,,,,,,32.4352939844495,1496716000.0,15332.4817178482,,,,3.31370843601844,,,48744304.0,30887.0,,,,,3.9756247672393297,5.658336573258361,,,,2.0468269189507,,,,,,246733124.0,222399665.0,,,,,2.8378419664866503,,,,4.96615613836396,,,,,1.19566799237779,,14280000.0,,,,,,,,,,,,,,,33.649107159869,4245980000.0,42.9266341557382,,,2710656848.4527802,20926251.0,2.76711735378859,,33.9369009064675,5.23244132919597,,,,,,,3.2112226081003397,23.8926559308523,,,,,,34.572272913521104,156.450267829648,,,,,54.235523877775094,454.24750501432,6.6734047974747,32.258840676757394,,,,,,,390000.0,,,,,90.1377408872227,,,,52279631.0,,,94020000.0,,,,,,2.8863191146483396,77.0554880518428,,206000000.0,,,,,,1072.5279527063499,,,29.811703364445897,2.0694080455111203,,,,11810000.0,,,,2.1853177222666202,,3.01318947183579,,,,,,,110000.0,,,,,
UZB,,,,,,,,,,,,,62.887,,73.1539907081174,,,,,,,51.726149021893704,,,165.3284,,,,,,,,34.238,,21.2615679360602,,,,,,,,,,,,,,,,,425400.0,,,,,,3096714.0,,,,,,,,,,,,,,,,,,,55.879,,,,,,,,,,,,,59.2975365853659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86188274181212,,,,,,,,,,62.8501781569543,,,,,1001171.0,,,46.548,,,,,,32.3301086248197,,,,,,,,,,,,,,,11.069180957494199,,,,,,,,,,,9044671.0,5947957.0,,,,,5.95066420879212,,,,3.62414251462569,,,,,,,,1001171.0,,,,,,,,,,,,,,,,36.297273831187404,,,,447400.0,,,65.5036,10.3038125511632,,,,,,,,13.37,,,,,,,36.841,,,,,57.7520619600204,311.106,6.755,,,,,,,,,,,,,65.762,,,,,,,,,,,,,,,,,,,,,,,,,49.67804,2.46731186919043,,,,,,,,,,,,,,,,,,,,,,
CPV,,,,2720000.0,,,650.0,0.0,,,,,50.286,,92.1429237802034,,,,0.496277915632754,,,53.05450625855761,,,353.784,,,22.002,,,2720000.0,,16.948,,51.1062034739454,,,,,,28.75000002875,,0.18450363666378602,,,,2720000.0,,,,,4030.0,,,,,,34906.0,,,,,,,,0.10682760562833199,,,,,,,0.0,,31540000.0,,47.865,0.0,,,,,,,,16.1290322580645,2720000.0,,,49.0459756097561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6452870.0,,1.78414330014426,,,,,,,,,,82.6690922660696,,,,,,,,47.645,,,,,,,,18.335,,,,,,,20000.0,2.0,,,,,,9.42928039702233,,,,13.2065760980394,,,,,,205958.0,171052.0,,,,,4.9306169218967,,,,3.3856110466226204,,38000.0,,,,,,,,,,,,,,,,,,,,27.72,31540000.0,43.024791462337,,,967270.0,4030.0,,,44.06422,9.47383151413378,,,,,,,,19.726,28.700086593627898,,,,,42.16,117.344,,,,,52.044591615766294,408.486,6.922,10.11,,,,,,,,,,,,83.052,,,,13000.0,,,,,,,,,,83.3333333333333,,,,,,,,650.0,,,38.24468,1.4604645613673701,,,,,,,0.0,,,0.526315789473684,,,,,,,,,,,,
MEA,,,37.026335234465606,1187530000.0,751000000.0,,2890240.0,,0.0,,,,48.469012300689705,,88.70446460696431,,,,0.31378424695803603,0.6488644871474921,,49.3656261785059,,4811210000.0,302.953270783955,0.0,,107498.388908219,2.51911681261055,,1187530000.0,,35.70806724630621,,9.64464072165315,,,,,77.57715834478229,,,0.45478177970470207,,,12.847703592235598,0.0,,,,,11238640.0,,,,,464200000.0,38704918.0,,17.0160552366692,,,,61470000.0,,0.991749845279804,,0.785665144527052,,,0.0,5.70667997670743,5.12234242227758,6.22244405623492,9152380000.0,,47.172999401846894,3.0850083609186805,,,,,,,,25.71699066791,1147340000.0,3.63733863206969,,47.7998280325642,,,3650000.0,0.0,,,1.3975542800099798,,0.8859495882206141,,,,,,,,,,,,,,,,,,,71.0548207303885,,6095384548.94385,7.66991098910241,2.7295306643104302,,,,0.0,,,,,,81.4968097312047,,,,,,,,46.9398294602369,,,,,,32.7323548553317,2404200000.0,79178.5315266336,,,,3.69096339590249,,,21185570.0,86603.0,,,,,16.753872452787398,4.395104745769951,,0.0,,10.955817158996402,,,,,,108392645.0,69687727.0,,,,,3.73236387062743,,,,4.95373457118534,,,,0.4531084695949671,5.937799430912389,,290000.0,,,,,0.0,,,,,,,,,0.0,19.7097733063212,9152380000.0,43.226683211095704,,,5483782093.09401,11373260.0,4.37062610029494,,45.1430424296743,7.03675720017071,,,,,,,1.5650948513991298,19.350628406050998,,,,,,21.137291053844,136.383593032975,,,,,53.0409529182769,346.16547669075,6.87567699351372,18.8325368847555,,,,,,,0.0,,,,,64.2919327536938,,,,17227295.0,,,38730000.0,,,,,,2.15872223608685,74.51455482373821,,578000000.0,,,,,,813.1617378607699,,,41.013811526079294,1.53444250520462,,,,0.0,,930000.0,,5.75659262956493,,17.5331011863789,,,,,,,70000.0,,,,,
GRC,5016048786.22753,0.9711596579199431,18.6880160052231,,80000000.0,,89100.0,0.0,,52450280515.095,-1368000541.62591,11.1495373965282,70.937,87.3954876357498,53.1723616546091,,17.904993909866,-7.209972229417981,7.028704422032581,1.03370786516854,1787329111.0894399,51.178122930616894,,710500000.0,122.9998,,795769616.410426,9823.893,0.267417311752287,0.0,,,56.453,52.5858264716214,65.1516679596587,,,1.844926617957,2.875,81.54820548909221,30.0000500246667,,0.332696280684206,9722784068.98156,,10.8233638282899,,52550097128.0193,,,,128900.0,,-12870861.6736262,9151510072.168009,5644.94065473952,,4740951.0,609.0,21.752808988764,31659000000.0,,9123.0,,0.192174180849308,1.1697826281101,,1.1259676284306799,47.3,,,,0.0,5.93258426966292,,,66.274,33.4453154162001,,,,1276.0,70060424.0,8.654498997324389,,69.1233514352211,,,14.524467157811001,68.5486341463415,5083206882.9213295,,,,0.0,10.2717153940604,0.0449438202247191,,0.0,5717.436763791689,48751918403.8253,38219860.0,,,,,32.5213154689403,6087.095690692061,5.125,,679.0,,441618400.0,47406493865.5352,,,26.4311814859927,72.314606741573,,714067000.0,2.60674157303371,0.792901846960662,,,78.1167608286252,,,,180099999.985,434113891.909364,,40.5469340631381,54.4,22.2898903775883,8.0,,1869311.0,,,17.9,1.4922883749967,0.0,,67158096.6938006,51119733965.2165,39.4290301671542,222500000.0,5621.511,6.41202571072041,21.883239171374804,0.852618757612668,3.7579169598873996,43305236.0,10.4389389737428,1772952.0,22630.0,13.2580037664783,,0.931556763621068,,22.2588696185424,21.675717610550798,,,,,0.0,4.39961468446353,,,534362138.921355,8398050.0,3657099.0,,,,2731.0,8.24262911157276,1630431547.16916,,,1.7129171646134902,,2794000.0,9.80603072698058,0.0844475721323012,7.6284306826178705,1.1406415619222199,,1869311.0,,,11901346157.5888,,,,,51.56308851224111,,,,-361655724.50106204,,54.98,,26.4714404220884,,,223333000.0,131960.0,2.8712174524982403,491875285.257808,77.63379,12.6254275914711,1.2,53.2898794362977,15.8644712267424,48015319814.1608,0.0,,1.15411681914145,7.6,0.0880410894751549,8.08692697879178,473458964.0,80274496.0,7984.0,53.93,18.1668,,18.1773440599395,,,65.2859304663388,196.9384,2.13,41.43,26.5536723163842,98.19956636876671,,12.7051995188374,3.62733892800333,447531072.0,,,11.3180921656009,272.56327361709,5377704510.72859,43.547,,,47393623003.8616,2243876.0,,,,1.81714471986083,6245.53086908211,5912672.0,911784446.086999,597.287321012322,0.179775280898876,57.22284434490479,,,1643302408.8427901,,,,,1265.616,2988726947.13292,24.518970224066702,66.50251,-0.387316115589497,10270111373.3678,3217692273.89231,,,322.490578169932,,3285.632,2.3820224719101097,,80.99498926270579,,,,-31840564.0,,,,1455.0,,267482899.985,,
BEL,12400145221.595,15.9409504933503,65.75729440490521,,137000000.0,,,69.673,,109727862289.95099,-908084127.1083789,4.97842306319201,73.63,43.1441624241214,56.8916553120016,,24.497428705002303,-0.7921226989516,,,29462326554.9487,51.034896009333494,,,104.904,,4935914685.53765,92793.435,,0.0,,,92.554,1673.52629784054,,,,0.0688430192377993,,,50.00000004899999,,,24408604207.4656,,,,109963199958.056,,,,,,1081793775.0918698,22676989583.9829,10404.8165989174,,8500111.0,,,71946000000.0,,5461.0,,0.854221524579205,10.103871994919801,,,28.1,,,,0.0750839754989133,,,,67.56,72.2505433708753,,,-4578151.0,2178.0,6117906432.0,39.013174717579496,,,,,9.164828033565481,70.52097560975609,12526323162.3247,,,,0.0,4.63025713410772,,,,10511.642113174,97179427427.8825,5996160512.0,,,,,8.48527349228612,11828.1636603539,3.375,,,,15369578496.0,95557294593.9938,,,31.089294062646104,,,4224000000.0,,0.332205945818093,,-3693643.0794875,98.820887142055,,,,565389999.8436099,4837690320.53443,,37.85832111311711,32.4,32.9827021972884,,,1491853.0,,,17.3,1.31546869427723,0.0,,126177940.729745,108629239992.18,17.5509825695217,,23307.452,,1.17911285794497,2.945301542777,,2284856320.0,4.35251277471551,,,5.27793374508703,,16.0841498927975,,16.2441359641845,,,0.0,,,0.0,1.9027963357089999,,,878241736.708696,9183948.0,683837.0,,,,3498.0,12.1315143820487,26612470688.536,,,0.433816323856793,,,14.8660961690956,,,15.7084941395554,,1491853.0,,,,,,,,83.2678270634475,,,,-98224365.00321609,,,,24.1302300890842,,,3930000000.0,,,1843417513.74983,80.42658,19.0333341988845,1.3,1690.5553001824499,39.805297416531,96538374561.9997,0.318173310874041,,,11.6,1.23946762084961,,15491324416.0,,4783.0,,28.2988,,,,,63.7382555288671,200.353,2.63,,15.2348867677335,,,7.19740229915328,3.9302203955004797,15525971968.0,,,4.69975448622083,1627.51357041656,12498369586.5982,7.446,,,96639088369.0857,,,,,0.9831460674159591,11947.787845701101,156393472.0,,1350.19767333123,,25.117565698478604,,,25530676913.4441,,,,,,27152809747.3328,78.8184721341105,66.53784,-0.922270567276611,,30796286520.8249,,,2570.81562308497,,67043.761,,,,,,,-121745920.0,,,,1320.0,,1819222317.7499602,,
WBG,,,,,,,3660.0,,,,,,,,,,,,16.943521594684402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.797342192691005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,38.0,,,,,,16.611295681063098,,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,6020.0,,,46.69604,,,,,,,,,,,,,,,,113.1992,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,38.73385,,,,,,,,,,,3.8,,,,,,,,,,,,
ECS,460581964274.942,,31.0529869133541,374550000.0,6405000000.0,,2536165.0,,0.0,,,5.35169126603543,70.5460531092041,32.101556184737504,58.522103068863494,,22.190541126882803,-0.40019091264971296,,2.92172857551544,,52.538351360060794,,56649890000.0,123.90411279996401,0.0,85617072251.3415,,1.64139771498232,2.4748126383057403,374550000.0,,55.91503920729179,,24.6790641629555,,,3.5294307924083297,,74.2490056026587,,,,1000190569763.84,,10.0119700144166,0.0,,,,,27358481.0,,,,,0.0,376987980.0,,11.271962285232,3048811770327.28,,,18250000.0,,,,2.77213247898628,,,-100000.0,,2.8030863104845,18.0712800157827,2762250000.0,,64.4192236341103,65.1498214083521,,,,,,19.1908150998263,,,374460000.0,,,67.39474077087979,,,50960000.0,0.0,,4.151367987120509,2.38931363430867,,1.59842234841685,,,,,,,,13.014890644593699,6819.79499035985,,,,,,,,,31.0448245116317,70.6567576989853,,70536171456.7006,5.173657882331679,1.15247960935412,,,,-500000.0,,,,83693891805.5615,,44.6027210711016,,30.1694090945935,,,,,,21.813653114980003,,2420000000.0,,,4604600829801.0,15.694337878152401,51803580000.0,,,,3.5798578165156,4.66113879479731,,,77812505.0,,9.227015913919448,,,,14.6677598925524,,,3038000000.0,,0.554739554644451,,4.36452698696228,,,,675181708.0,297227728.0,,,,,8.53047098406887,,,,2.13039859400806,,,14.2452881314113,1.23002886678156,15.7390243829247,,30000.0,,,,,,,,,,,,,,0.0,,2762250000.0,28.2137833962359,,,64209901938.2949,28360847.0,6.52341955121184,68665653044.4718,76.9665594262007,13.485685632135802,,,19.591006012476,,,,4.63169478352032,10.191996290903198,,,,,,,42.715467893058296,,,,,63.255745619695205,223.513391165873,2.8217747475751698,,,93.5754468087291,,7.04859625008254,3.31959092561984,,0.0,,,,463229256866.59796,44.08496079270821,,,,141125439.0,,,10240000.0,,,,,682.160015322782,5.0258881722074005,29.412757722673398,,290000000.0,,,,,,1813.66003091102,,38.781821112302204,63.3604055014864,-0.063930590532209,,519820754287.81104,,0.0,,460000.0,,5.04660102641555,,,,,,,,,5120000.0,,,,,
